nb,run,a<sub>HSC1</sub>,p<sub>HSC1→MPP</sub>,a<sub>HSC2</sub>,p<sub>HSC2→MPP</sub>,p<sub>MPP→CMP</sub>,p<sub>CMP→GMP</sub>,p<sub>CMP→MEP</sub>,p<sub>MPP→MLP</sub>,p<sub>MEP→EP+</sub>,p<sub>EP+→EP-</sub>,k<sub>MPP</sub>,d<sub>CMP</sub>,p<sub>GMP→M</sub>,d<sub>MEP</sub>,p<sub>MLP→M</sub>,d<sub>EP+</sub>,p<sub>EP-→M</sub>,r<sub>HSC1→HSC2</sub>,r<sub>HSC2→HSC1</sub>
50,1,0.023126905671395782,0.14875771702259305,0.001691486428733785,0.08800223979731424,4.535643029987692,0.018206331831833015,2.427812160978869,0.037060031457276835,6.519230934896825,0.8420149455462826,4.212260882038268,0.35654550535170787,0.005219586371315116,0.1564293532133544,0.08201605596742008,0.17951082378463082,1.9770673311872717,0.03215531228601195,0.02552786434362307
51,1,0.013062156923137332,0.21288190171254598,0.031239592914696055,0.08217731006389353,4.486695605745794,0.05146844086432408,2.4454883587722462,0.04309023632655514,6.5429473656799715,0.8899358285133787,4.209425001623725,0.3282958080404555,0.004337036643817778,0.1109112607167901,0.08367826520526285,0.1508214609878269,1.8915791483719728,0.019575772946619354,0.023587307851122005
52,1,0.005122563197543254,0.2283447591441828,0.005021661973343735,0.043308464153822855,4.490785301800449,0.043900841416106624,2.43146447805684,0.05277282421624878,6.564760956409719,0.8850024303218393,4.193022139035689,0.3928651283152727,0.0030050523905871783,0.12259539183772332,0.1428964010081438,0.09275649441623895,1.8041087270353906,0.028884974815162757,0.053077951889307314
53,1,0.004964791838719145,0.18861732581651083,0.008410800078335605,0.03645621997270359,4.493968748606592,0.02492015697703545,2.436858960978789,0.06065127513289599,6.530135022138764,0.8622904116220368,4.206548498785645,0.3604210858014998,0.003258912877621344,0.15432952262752903,0.07123882220875853,0.0742627811345141,1.8309505197555611,0.033450733923673724,0.05143080802916228
54,1,0.022810161641379712,0.15316574558627924,0.001603422592956352,0.05809976785418397,4.535299940655144,0.06596231353485153,2.404099946333719,0.021934237926667717,6.540708322973483,0.8701030603959862,4.167983267044482,0.34882664681053754,0.00042745870855385114,0.05974331512489732,0.10524528260044846,0.20686698708645185,1.782029140024442,0.03969897729249601,0.019435332150493215
55,1,0.008552158104196508,0.25074140246329263,0.04834412251248808,0.022753421536936828,4.524111571709568,0.045373197121978605,2.3986921911950643,0.04939599821758559,6.548419236224295,0.8941134793331842,4.107449862471182,0.38423392894504804,0.004884149377058826,0.03195198201031785,0.12198014260363556,0.17379484024436523,1.7634279924087943,0.0026397279975627305,0.04618449243060039
56,1,0.02026909631543516,0.200272936267922,0.0020630674674440353,0.0009687452555513477,4.530676311905035,0.031716401517247354,2.4460454806434333,0.05641620731575518,6.525891752399464,0.8620946552789108,4.144369754166212,0.3861101633121396,0.004042789256021941,0.13747276648659093,0.08082454772570957,0.16142428882945858,1.6899250864181476,0.013933350502568682,0.08043986573645627
57,1,0.027700233629514633,0.17087970736489133,0.03641782486846109,0.02800005624388592,4.474789936737631,0.05416784544143931,2.4282497812813695,0.01959322608124377,6.5453703529890275,0.896182471987678,4.130188645546173,0.3675089789462395,0.008188668809117608,0.17413740205568415,0.038875965786373076,0.18182305394972245,1.6630224078013083,0.0007294358236617309,0.06245726062276335
58,1,0.016226860227418673,0.18543132353339126,0.036894708889747455,0.04981383604892029,4.4499516260839345,0.04984399919940246,2.436742280838602,0.055540874435451235,6.528766212721069,0.9346387230218909,4.1464125004102845,0.39522240346107484,0.00436572574452525,0.10580373183576657,0.10019115500761805,0.3300483529342718,1.6449031892697847,0.00509807200797562,0.05601859838922042
59,1,0.0012519654642021661,0.1775750249986657,0.006587349868296328,0.04686466970903536,4.4746891996529605,0.026808739135060072,2.417240612049275,0.0312381782890969,6.5758548609195655,0.9241939078648337,4.112005620645845,0.42265158530722424,0.005327179371131092,0.04816416542401513,0.026247710860186797,0.3254824971891173,1.6825851996029846,0.03322117527245716,0.05185258615713948
60,1,0.042879230579550315,0.10795852081689536,0.023236439493297678,0.13879260127694099,4.599639659229584,0.019263103073210625,2.3619362349300626,0.010941305677873945,6.555572011709729,0.9539872243875164,4.145094564100903,0.38311393063959714,0.008766395168618967,0.11231420976995454,0.03756526943534119,0.39017035977070763,1.7887715081467974,0.0171493410886249,0.00801461826196188
61,1,0.015308886682882543,0.2184383509047106,0.011319932590823834,0.12269670415218804,4.651471146784386,0.047510748356916155,2.3377743617910993,0.05245235860472626,6.5939076003467525,0.9452463334719027,4.175188176862338,0.37394253942612227,0.006862036007682495,0.14765064371583783,0.027788793108451174,0.4436980388682259,1.7245091080355972,0.017641553939298355,0.06884970437456442
62,1,0.02558792508886917,0.22893795581009663,0.04700546999588907,0.017511403765516062,4.711991425195032,0.040683650686766944,2.264844920446534,0.03454117684077947,6.657664344999317,0.9184899986802453,4.185121965892014,0.3075294145114483,0.0013468045159938438,0.13031193430377336,0.01749750404759731,0.4362543245305067,1.749320670025425,0.002927719157535294,0.03622327905403713
63,1,0.02756438703578176,0.22824326229307274,0.037126554273562325,0.12573611707331803,4.792722249310229,0.03608900949346653,2.2510533913219115,0.0427464597974198,6.58887386348615,1.0234803844450528,4.2210830587128285,0.2934046954248489,0.0012182230248085526,0.05465893920209009,0.00928566185313549,0.4440909692280154,1.683282101828386,0.009696974078832429,0.021208440180490035
64,1,0.0042834448001817915,0.16699478188802097,0.00620931372085896,0.31132670601141427,4.722300811955421,0.039038949019156555,2.1401791503916128,0.01798913720942212,6.572559434119592,1.097672854403314,4.177435275002978,0.23925318207310528,0.008327302696398583,0.08669588768103374,0.037983928766726925,0.38842958670668853,1.6160518410013853,0.028084484115649948,0.05160306766026684
65,1,0.03515312371015363,0.10978566678227811,0.001018184969517959,0.37431909595781765,4.754922344243779,0.011454501340552547,2.1332269041239784,0.0168101290822195,6.610783948560733,1.058926941398725,4.20779004205252,0.27459899387365755,0.0018943082734575972,0.09880217608285863,0.029342303398302103,0.3376505506937615,1.6656658442111594,0.014364732335712402,0.03586313983552004
66,1,0.0009752556525034062,0.16924642111837038,0.008282173659483267,0.3565590592060244,4.7556109326135125,0.017942566515422156,2.184532183631466,0.03399580917713657,6.588459003429583,0.9551924073664637,4.153614539920709,0.2477340762543918,0.0025537232493347533,0.10114785167177982,0.11571908950663513,0.3682887733006839,1.674357265105259,0.04990415653186913,0.029999457955877558
67,1,0.01596614065734331,0.1048828853546571,0.006796884177221055,0.3664976838498081,4.766795684190741,0.04359904438245688,2.1478683980967967,0.058640906759151415,6.654396897932224,0.9999009900040662,4.213348976913613,0.22338780219632018,0.003366454566305595,0.099507141313277,0.1410953823991118,0.35359473794105556,1.7028944708391676,0.027449133682904792,0.03891940302371073
68,1,0.03469789510885563,0.11858500603903098,0.020413137906287657,0.37583230013615737,4.7865036045070815,0.03654433067937518,2.1750224126068534,0.020296261350644062,6.694134418454973,1.00394079396487,4.174549199814366,0.18792088051181682,0.005778476251481752,0.06884510825689741,0.10832484656487328,0.4178895281095973,1.677568477075286,0.012417769731849243,0.01781968054381123
69,1,0.02992639186064958,0.16263387078311003,0.016747264584532004,0.3329993616122221,4.721216419965027,0.024048313659619885,2.222010004106581,0.01544047753550055,6.820413910612789,1.0204360526084075,4.168500635091623,0.25370198241528036,0.0034658624571037816,0.15354614187036802,0.10817850362186059,0.4455647063243438,1.660780657611768,0.012997781692400207,0.03983674259617629
70,1,0.02818648768352217,0.12196085486844109,0.006693795737895389,0.3161762123363048,4.708233648453063,0.028200165002897525,2.2462529829431785,0.06345683708314491,6.774572494742299,1.090766255729086,4.284192596307506,0.24694777337446505,0.0031615076763623507,0.1444349342244948,0.10009520553561407,0.49126947650633035,1.5934508857911114,0.02323732048374201,0.029804052679880972
71,1,0.042572657775027924,0.23526460505858643,0.004046925705941073,0.25589217650556767,4.684660480780054,0.024610110740165,2.2827109421221214,0.044150674075035735,6.760618248769538,1.1643966740980736,4.197700903502625,0.23226477856034286,0.0031514048764497604,0.19886693865216082,0.09132682457378914,0.5312711748009628,1.6377062963198903,0.010377479973274836,0.010226937028360158
72,1,0.007107351822209573,0.2484727285911731,0.017618435647210037,0.22041061234955808,4.655762255090726,0.04141543809798512,2.301561171090011,0.015764265330564502,6.73194993234317,1.1223402811398564,4.151170890135136,0.24241237009223648,0.009246520100714233,0.1542943659647527,0.08104601799989213,0.47487383852901976,1.7737080680216277,0.039504756587763236,0.02475364570154234
73,1,0.0201847647615256,0.19201403774925657,0.03717839488457013,0.25111165972884597,4.609854889511084,0.015623932996317372,2.258615485284966,0.01505167093246888,6.800072030955221,1.112562262501404,4.126218817161814,0.25903596225883174,0.0023453323618469013,0.12288034701630976,0.0342902993944378,0.4410031370688281,1.7408959104020298,0.01815309491760524,0.013436863568310725
74,1,0.04595704250229919,0.16327543879405043,0.024134514701905394,0.2697554368249552,4.6382760379270564,0.0497958221571096,2.3019604595809935,0.06927229954598421,6.792089327990558,1.1197146042805397,4.03573279911083,0.2342423994881166,0.008419619150587313,0.1952670228992946,0.0774299830657535,0.4890920882159673,1.7152979770762078,0.009187723302979182,0.001227579235893652
75,1,0.025727147351653927,0.19298739801963402,0.017184123393778776,0.3318330440202547,4.648619911802448,0.026335161223690284,2.288349563950705,0.04015551395481543,6.850066087073814,1.0300408885011727,4.036922552689823,0.16120072358030607,0.004558274726207358,0.19076594442652045,0.06524911152057611,0.5002605492810412,1.6478216407198245,0.01848835071217166,0.036628659399864406
76,1,0.0021439838921235577,0.18844470137923552,0.029077555227983012,0.34873886146650407,4.672797706760916,0.029827226929948245,2.2586674573435057,0.04788682659560117,6.881936051016814,0.9655396187603044,3.889646841522552,0.13004258223693493,0.004658770637303754,0.17366233135606307,0.13278493159668467,0.48223283192714583,1.6502733481395124,0.015099873918274737,0.05556142808000934
77,1,0.022051736207103028,0.1538641857556296,0.040029822614248686,0.4270629547195244,4.6999626891435256,0.03931219045688704,2.3393509374952193,0.06979602295888698,6.8404427073349074,0.9133308447209425,3.9012944568292225,0.14075078528337343,0.003736910707630168,0.12414691671357878,0.19288723229877042,0.5114076909442367,1.5974816910001215,0.01116779076058643,0.014317813784191181
78,1,0.034822308907535564,0.19150593704803753,0.02648468306941053,0.4353422469043702,4.741419177235043,0.014568965221425225,2.4349554243992513,0.03145066515641831,6.827946410242842,0.8589893587953478,3.933377194273865,0.09864967971474625,0.00824024652970397,0.19474190159240118,0.17403966235053508,0.500889312196102,1.694606769277147,0.020137255689035127,0.009959221496790058
79,1,0.0303872715534376,0.1380471632345148,0.02634422904356916,0.4781286595741506,4.727651026123025,0.032521887932355185,2.4213318883325847,0.0171795243293257,6.810339149138256,0.7801818367797184,3.9405907657689676,0.12693524826881916,0.0038259689170907956,0.18518931789962384,0.1989293849933473,0.5117373480394906,1.6293964350219372,0.009585573749613205,0.024715715983868815
80,1,0.003860616623228652,0.10107835246458398,0.028512450473506114,0.49034248047742734,4.68822409228,0.010181980515741188,2.405561838699597,0.06900611444612852,6.82904745506136,0.7055730410255902,3.9399547318428523,0.05705129136810597,0.0013630646984323415,0.19514491682713325,0.07876290567099521,0.5669242377393371,1.6532203922661706,0.024337397546960283,0.03430632706284789
81,1,0.02163272928381352,0.08547165350691613,0.00673219544509165,0.41108562066602705,4.691083613334441,0.04526052304581709,2.3819416219671194,0.04616867557711293,6.943712246258543,0.7362003663232675,3.987797840892574,0.0723651654725711,0.006091492757636408,0.15039646313195168,0.08259483854216931,0.5820361587539415,1.6704838891567055,0.029321260535553808,0.024568224050603365
82,1,0.0030686727104064,0.04283054796608867,0.010980408638104854,0.41719677616798156,4.646920253530214,0.03317610510899046,2.4179914594177867,0.06815440108057699,6.949421483063906,0.6205553516905492,4.055592995704179,0.0006536344442520341,0.007180369960718057,0.18305582032377818,0.10351379219949834,0.5038567357933309,1.6213984213968387,0.02913715108579574,0.06457129143995018
83,1,0.007854015282194725,0.10466955955167366,0.047801941152487204,0.38379940836832804,4.559762446238936,0.03787444679233111,2.413716773026566,0.061580518142830526,6.942155035431182,0.5742668441236359,4.098001014307891,0.02129221370524761,0.0021751888856738227,0.17333331482872263,0.11819733657063286,0.532076201107898,1.6102612801738032,0.0005120434455253007,0.06804032300079073
84,1,0.022749993246126952,0.09988987722470434,0.030176608877217768,0.39850210717244283,4.518516793092759,0.03861796388146964,2.4231220980251016,0.050765200542114884,6.946616759739775,0.6318421697156414,4.110613598980898,0.0390980195867289,0.009030505935223873,0.16483124087234827,0.1910721430826801,0.5689031904980697,1.5106676351651338,0.008785303242560608,0.03973128846048721
85,1,0.009903713503021907,0.12253653184282913,0.018793809935547773,0.3801821540293065,4.493728748689413,0.05384271877400056,2.330081373522199,0.04474089512334409,6.963965027038442,0.6836715859164768,4.026122659267638,0.06750017950141411,0.006022651974289897,0.12075681347135492,0.1775472642509002,0.5581276865560821,1.487760822699244,0.007723732327051781,0.09552609460083401
86,1,0.0038609967657268667,0.07232159743894048,0.0376482848955464,0.32636959514816133,4.548372577335767,0.03629470081232043,2.367590549029543,0.025067864731741135,6.997267368322137,0.6416223382052196,4.078337376510713,0.07487125981094067,0.0028783865919064923,0.18589043425639437,0.10958509363082108,0.573542091562418,1.4914112766351457,0.006565190227870318,0.08312164389275963
87,1,0.0050451022759231,0.126620629560962,0.000986530336454066,0.3412754464131427,4.53714600821589,0.02649403154877946,2.4139790024694565,0.05316064068896009,6.9777474262225,0.5468418723261417,4.0823462287431,0.04207830866537923,0.004215169827809579,0.14892796273135114,0.11432842306249248,0.5376648292200437,1.4618977787638987,0.033788894865044,0.04811010449393314
88,1,0.004263557055006848,0.09119478989587874,0.0432069155184689,0.3615480685413662,4.554153324741174,0.021711272710712746,2.42755348040474,0.017102088906354687,6.978582683476533,0.5520302877901025,4.171107866602087,0.039188636278231354,0.0037217678533453583,0.1704764149158649,0.11858733656746051,0.6402022917565195,1.4970904328723453,0.0015022826990246647,0.06287902672251766
89,1,0.03392377390123384,0.1317599065095136,0.0027984353090797546,0.40715027122997133,4.590617491616869,0.0388533343232087,2.4276503454972755,0.0630955834847606,6.951170659421992,0.5594482543774925,4.160601873484493,0.025279026241211377,0.006482155838810537,0.09173300791799124,0.08916747570825957,0.6426416025237848,1.5416445556558982,0.007607032974393302,0.06455719180360064
90,1,0.01896077818463396,0.2358376424623106,0.020221360321538106,0.476379958744612,4.621301610858213,0.025839789439075448,2.4746701896193395,0.017797970419985445,6.897995794441893,0.5601317447022582,4.101247387033213,0.13692525077956466,0.007699241798447119,0.08154512990991365,0.10010741007711399,0.6506563039205178,1.5498379915609795,0.009320961865395584,0.04121831189151441
91,1,0.023645687991403184,0.26105588971497673,0.00815481255668118,0.4649053580076269,4.596682454357662,0.011084072473835036,2.4723386822562667,0.021363305315276332,6.864612184954613,0.5054319253212887,4.094646206014596,0.11306041154731088,0.0014380722718890344,0.14141599280880077,0.13111382175387679,0.6489802871146249,1.58916517778106,0.017721503708491185,0.02701297190713248
92,1,0.02188940363576109,0.21790660442251825,0.008423121215481185,0.3708125678481283,4.566078136215758,0.03207059210924544,2.4348515082707705,0.06125516343849166,6.835568637734028,0.5675256417181598,4.03257558010441,0.07739778828103862,0.005460983325058119,0.15793297508305393,0.17815388333895693,0.6143822854163392,1.642041492382093,0.015449839770741885,0.049457024249648186
93,1,0.014293262519316393,0.24677779152546356,0.009558880383468193,0.3333281695675373,4.542461039728025,0.04148015173189043,2.428478246920852,0.04565687808319662,6.774324792343605,0.6132944568929677,4.025113953900478,0.08620923940630566,0.006560419884214065,0.13560269579833728,0.12938196429183552,0.6105320151983443,1.5580710977062493,0.03322851224756369,0.025344590187312464
94,1,0.02129795370163346,0.23968278575996482,0.005850983207655691,0.2772949150023844,4.4311387434183676,0.021738924099800393,2.4226089297167546,0.05505386383151551,6.772335442998153,0.6505338707879239,3.9434499045476596,0.058962566407982274,0.0062586105296606005,0.018642536547684302,0.132308246574519,0.573313699169067,1.5553915874095967,0.01593859851066364,0.05661718079044152
95,1,0.01831179810211818,0.15689341061487225,0.01967863160083356,0.2964424623258029,4.408767322640899,0.03224576370332509,2.379831198387792,0.06375287330961268,6.794333391781641,0.6395274109722935,3.9955101954904766,0.08151160927709873,0.0064051225419380605,0.05675732941864887,0.1405348727372937,0.45728346054123414,1.585533077141895,0.005692953548303994,0.07649746704960253
96,1,0.016672020749055196,0.11668300247011214,0.031125878767060054,0.28475290989525087,4.368071855869767,0.016949830117414882,2.4044926574165406,0.052073314064257054,6.938335602392055,0.685845566978162,3.9985957098821783,0.14361110450616357,0.0037302594765491583,0.11692017192953723,0.13486395012977417,0.4351028206303265,1.582368010761486,0.006461500207864191,0.05113464958610121
97,1,0.024555977413363256,0.14581275391876566,0.0034810409104533944,0.24438460542643162,4.425556383153842,0.05012613287939614,2.4541550070671065,0.02883234299245544,6.946337923008771,0.6845123746212144,3.9404319328785897,0.12204053482474858,0.006218829834641367,0.10374471405107057,0.08178218817859166,0.4578426810393675,1.5692183044366894,0.01534039300859304,0.0567952738331993
98,1,0.0012031040878123338,0.2128914171177815,0.014503897697310891,0.23273827116145296,4.434702998958835,0.019041700267175072,2.453760554914275,0.051185536727931955,6.95330397030655,0.7135113085260033,3.9046042253320734,0.11508818471831242,0.004334151220940864,0.11629440005027072,0.12631024907081123,0.4649486557981453,1.5437498077073575,0.01151518360568688,0.09771361282313486
99,1,0.03184990739571843,0.28409117563427344,0.04707149818146895,0.24275815114787966,4.5178971336797655,0.024105014602159663,2.455536744232824,0.011313348049461769,6.9947890886175275,0.7311786118440291,3.9344672752413214,0.2038485325941045,0.008225814869427054,0.11186307893026481,0.13356285047485397,0.4117850375820489,1.5901462412252736,0.006323772114029749,0.009737168928740589
100,1,0.010958409385993111,0.2700788826460556,0.0047568434074329305,0.3322058543772607,4.5966759996749245,0.03724768984115858,2.406242286342829,0.05082464093250812,6.995888811806356,0.7661086737502216,3.8997032242204956,0.2698793751786879,0.002598385581001072,0.17669247532481422,0.08265590192082933,0.33179015156508435,1.7025997302220037,0.041652929803452456,0.030130082310108133
101,1,0.0166090166469093,0.17476049766269583,0.021485579947567068,0.2625010990166893,4.583823591264889,0.017417272480325183,2.466618585673688,0.03214463946986367,6.911411025135485,0.7584708731471382,3.9351736610848147,0.29863149399888633,0.005530616515686491,0.150673842747296,0.10088086940871069,0.22394299010148858,1.7380640544963022,0.017605507132612382,0.046026066098953884
102,1,0.039094221480994965,0.24956901064723802,0.013609407642981254,0.23710614370778849,4.637593591554725,0.04224962014968341,2.411407128571763,0.04191262581088502,6.999084100476467,0.8365271901933645,3.935512075608247,0.3023377019720155,0.0060704308381569665,0.1315580887047419,0.08901807141376411,0.18531327030143435,1.700010962311753,0.007305932329081384,0.029903311296451164
103,1,0.007853325127758022,0.2636496519233768,0.014569866930302868,0.225619748697104,4.630869472377326,0.025431385372510912,2.427291304486643,0.019569262709660546,6.998358606117547,0.7696898781968011,3.9070519611700916,0.27526527914072463,0.00774951893996383,0.17863059945278653,0.06513233781550057,0.1608681238753865,1.7562512366008087,0.014238554598175293,0.08417178295745299
104,1,0.014090673771150962,0.2636599411885926,0.028740619382472462,0.1807182039201116,4.612313789602931,0.031193329251383073,2.4580964098639138,0.06936291810247704,6.927991396937662,0.8041902112579772,3.923287828468617,0.3442660913443014,0.0067381676703927185,0.19894325803610408,0.11727618034324878,0.17419916138021255,1.6991391983736044,0.010006715484762754,0.04600348612068411
105,1,0.01940218498434273,0.2616900038587761,0.009572667755458548,0.2030767184519843,4.618350975587581,0.07396300699558725,2.3849032420987224,0.05213572454456979,6.964482654884146,0.7406086190458478,3.9748170184490395,0.2914050152745578,0.0066614990931438845,0.11555769693330126,0.07610652033123982,0.22800248077473426,1.7515992090422543,0.03369466529080676,0.01697907102710858
106,1,0.0200140217423996,0.1974457099196769,0.01466802578651581,0.2326834551637688,4.599421915979091,0.01987443633276327,2.4142411122330096,0.0445210462717215,6.979195228728548,0.7329443754394882,3.9392571766415005,0.27157608778585507,0.008795025271408729,0.09101504146343725,0.009245670509998413,0.28609320678429573,1.7583639057425862,0.030082027665875418,0.02163275542275042
107,1,0.02012960146693168,0.3149493337394001,0.009268511063858382,0.1645339231429053,4.519956695233698,0.04818363515080912,2.4035731288505957,0.053714194398980473,6.910682240181467,0.732626073987414,3.883752098135058,0.35626947289648503,0.006196832683388535,0.05353205345203651,0.05584266272108249,0.29480637046040203,1.7439204476643548,0.0221581761615092,0.03974852559850295
108,1,0.006142607086655073,0.2623239601199789,0.01811144564935699,0.21571738165652696,4.386233343509585,0.05148319874530534,2.4318769942931553,0.040454047713533905,6.934038606027479,0.6844672583284054,3.867841010722059,0.37637815972596805,0.003197533377355734,0.0814951847710423,0.015442511937477924,0.21834310941734272,1.7044357709841442,0.04065471437700419,0.022368685366142903
109,1,0.005856824187566405,0.22391919958450626,0.0463789643767903,0.23191653822105002,4.400441029528834,0.03962643529063477,2.4671868170322067,0.05906768697808575,6.900068096878388,0.633597319672762,3.832530301851399,0.3700153853547872,0.00746419208405462,0.15851837333299768,0.040851800108895844,0.2585797675471577,1.7226374414833938,0.006259383554352643,0.053251647227691816
110,1,0.03874122421685398,0.1735228044605697,0.00560558136628504,0.23364588104923126,4.353799212134396,0.024305203095484517,2.4016983941203427,0.03478566487935659,6.910173867274921,0.7120813580857642,3.8500814630857905,0.3566540069208496,0.0006750222171939717,0.17179648402640374,0.0752264348045915,0.28523185136975565,1.8033074886453173,0.007598455222809688,0.016175613078744558
111,1,0.038366508847159066,0.24126968046816336,0.018327865510057766,0.24891786585714396,4.317807880236424,0.043540524066563266,2.3627358255581408,0.02105291307658481,6.930403130123282,0.6287913635853497,3.7986568694702583,0.31737875555269307,0.006500602219654742,0.17005240140406044,0.09392237959988556,0.27450198212037175,1.695358989655267,0.01207087223854549,0.015010541199316385
112,1,0.006992003578675515,0.3302437496331838,0.02678355598832534,0.2530982879444721,4.243434270067205,0.027714035584447443,2.384979420212171,0.01710473880653678,6.932751744318377,0.7116726799267931,3.9179842661214037,0.3363432654479624,0.0029579478139735633,0.13807377996543996,0.08894009824982577,0.343494740509208,1.6481949633388795,0.00871783101598951,0.05104048130116578
113,1,0.03187322110386203,0.3354319627641122,0.04042764607074331,0.23270559201518054,4.299983775892519,0.04626225352543484,2.4660209387923144,0.05496942372880386,6.930780015068742,0.7087487732615513,3.8689203550537163,0.33410366362552096,0.005802333688648479,0.159701241171219,0.033827509817199376,0.4191397566715968,1.6482274332594278,0.0006702118210862482,0.01089409803455312
114,1,0.012015073141840938,0.30236053936837665,0.014750216181273444,0.24880373758927976,4.345555362596484,0.04060476704983923,2.465035819699299,0.034925038569685804,6.901636433274023,0.7692019779124105,3.9146329729812352,0.34266737714740164,0.004939846837534501,0.17471700890441355,0.050286120023061424,0.31103358163967293,1.5741860475807814,0.010996814125689983,0.05583481342226388
115,1,0.003323279482349578,0.14644758167880192,0.012185699959367548,0.20719205292287698,4.389138946193036,0.041344491511717416,2.463999594645986,0.06328363352793195,6.880251309152855,0.773603270883093,3.9252972493142466,0.3528190485412001,0.007402924730462713,0.1791511039415759,0.0371063232307519,0.30869586613682626,1.6599436459340164,0.039001184747735944,0.029494480670915722
116,1,0.015219083749370166,0.1697356052200878,0.004272858767983907,0.18287750125183755,4.38868623668078,0.03430775292030794,2.4114732588254713,0.01655626593559836,6.813426600088143,0.8129270585615731,3.967196604769876,0.31289833750742996,0.009037181228747969,0.15938400873028327,0.014592736647267745,0.34549269782188663,1.6730404949469022,0.03625316048407276,0.035766284088396307
117,1,0.002998477303059271,0.14668744994141464,0.0006369145891120795,0.17165140747506552,4.403929477165014,0.027239139172936667,2.421672960847078,0.06422355598355738,6.793200037760237,0.7749640179979268,4.105200337141721,0.29155689118173816,0.0033064733821845126,0.1899151480897508,0.023022756911465103,0.3152528654846181,1.6582789193675418,0.056951481646771156,0.030851165154144034
118,1,0.03708080942154108,0.05605890766223442,0.019049577698364135,0.11315843953175614,4.423851564722723,0.03326590243614752,2.4386277007695742,0.041779599398249094,6.775002240766221,0.9456924159875877,4.1938402703251505,0.21649013980307108,0.00027830919743285004,0.14790387090229112,0.03394617739260148,0.26069899326650675,1.5955554354567316,0.033069405997073115,0.0001237041146713015
